t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
2.500000000000000000e-01,0.000000000000000000e+00,-9.082131596463781653e-01,0.000000000000000000e+00,-2.758133547480876580e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.188231761179417312e+00,0.000000000000000000e+00,9.437955131653661400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.242971898690088395e+00,0.000000000000000000e+00,4.164417679530989069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.541780662656740741e-01,-1.922256259204934281e+01,-7.432005880530831998e-01,3.421378994702472198e+01,1.186715559683414023e+00,9.844887673032143738e+00,3.625549713746900604e-08
2.510000000000000009e-01,0.000000000000000000e+00,-9.094040091281190286e-01,0.000000000000000000e+00,-2.757187672749665364e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.193463427533546506e+00,0.000000000000000000e+00,9.479509510123603766e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.220323312703539997e+00,0.000000000000000000e+00,4.146428231233104000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.549404325291755313e-01,-1.914777831658310348e+01,-7.424365923625708685e-01,3.414724694494621815e+01,1.186215926048479474e+00,9.811682950103445933e+00,3.657468315883261045e-08
2.520000000000000018e-01,0.000000000000000000e+00,-9.106000789144850227e-01,0.000000000000000000e+00,-2.756237651605065508e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.198672333055790684e+00,0.000000000000000000e+00,9.520883102557424760e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.197450479613602070e+00,0.000000000000000000e+00,4.128260666664523626e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.556926287434277967e-01,-1.907210005421747212e+01,-7.416695760012703698e-01,3.407997768555626550e+01,1.185707154879114045e+00,9.778138548351368087e+00,3.689387101032948202e-08
2.530000000000000027e-01,0.000000000000000000e+00,-9.118013461327658664e-01,0.000000000000000000e+00,-2.755283502214545877e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.203858254233129532e+00,0.000000000000000000e+00,9.562074133623148509e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.174354867591597795e+00,0.000000000000000000e+00,4.109916151972758058e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564344699438430020e-01,-1.899552901810384853e+01,-7.408996466486444943e-01,3.401198500606301423e+01,1.185189241401882754e+00,9.744256411944785867e+00,3.721302860651420907e-08
2.540000000000000036e-01,0.000000000000000000e+00,-9.130077876874717058e-01,0.000000000000000000e+00,-2.754325242922522676e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.209020969020719871e+00,0.000000000000000000e+00,9.603080839650293132e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.151037944808847691e+00,0.000000000000000000e+00,4.091395853305317409e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.571657710852104373e-01,-1.891806641871730932e+01,-7.401269126258804842e-01,3.394327174997913943e+01,1.184662181051665986e+00,9.710038485761836924e+00,3.753212392265670161e-08
2.550000000000000044e-01,0.000000000000000000e+00,-9.142193802618022724e-01,0.000000000000000000e+00,-2.753362892249197280e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.214160256841884333e+00,0.000000000000000000e+00,9.643901468629825224e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.127501179436682932e+00,0.000000000000000000e+00,4.072700936809710903e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.578863470813730352e-01,-1.883971346431727767e+01,-7.393514828875145106e-01,3.387384076729847493e+01,1.184125969477104912e+00,9.675486715418097461e+00,3.785112499300746780e-08
2.560000000000000053e-01,0.000000000000000000e+00,-9.154361003191141544e-01,0.000000000000000000e+00,-2.752396468889389158e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.219275898588120244e+00,0.000000000000000000e+00,9.684534280214214252e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.103746039646420485e+00,0.000000000000000000e+00,4.053832568633450428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.585960128450532913e-01,-1.876047136141037797e+01,-7.385734670129042723e-01,3.380369491467215681e+01,1.183580602546040472e+00,9.640603047294700190e+00,3.816999918915264800e-08
2.570000000000000062e-01,0.000000000000000000e+00,-9.166579241043902870e-01,0.000000000000000000e+00,-2.751425991711369701e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.224367676619094736e+00,0.000000000000000000e+00,9.724977545717387040e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.079773993609392413e+00,0.000000000000000000e+00,4.034791914924036327e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.592945833278770262e-01,-1.868034131521598695e+01,-7.377929751975250694e-01,3.373283705558453249e+01,1.183026076350958133e+00,9.605389428566409649e+00,3.848871479167348397e-08
2.580000000000000071e-01,0.000000000000000000e+00,-9.178848276457068911e-01,0.000000000000000000e+00,-2.750451479755695594e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.229435374762647193e+00,0.000000000000000000e+00,9.765229548114744418e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.055586509496922787e+00,0.000000000000000000e+00,4.015580141828989369e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.599818735605448072e-01,-1.859932453013390230e+01,-7.370101182441203269e-01,3.366127006052860082e+01,1.182462387214432420e+00,9.569847807229631798e+00,3.880723910970607093e-08
2.590000000000000080e-01,0.000000000000000000e+00,-9.191167867557022975e-01,0.000000000000000000e+00,-2.749472952234042644e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.234478778314787695e+00,0.000000000000000000e+00,9.805288582043173440e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.031185055480328572e+00,0.000000000000000000e+00,3.996198415495808121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.606576986931841144e-01,-1.851742221021451584e+01,-7.362250075536729277e-01,3.358899680718104719e+01,1.181889531694571671e+00,9.533980132130320584e+00,3.912553992076184262e-08
2.600000000000000089e-01,0.000000000000000000e+00,-9.203537770330445511e-01,0.000000000000000000e+00,-2.748490428528038709e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.239497674039697017e+00,0.000000000000000000e+00,9.845152953801028506e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.006571099730940944e+00,0.000000000000000000e+00,3.976647902072012464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.613218740358234093e-01,-1.843463555963120015e+01,-7.354377551162294413e-01,3.351602018057687360e+01,1.181307506590457024e+00,9.497788352991905825e+00,3.944358435703509969e-08
2.610000000000000098e-01,0.000000000000000000e+00,-9.215957738639003471e-01,0.000000000000000000e+00,-2.747503928188101519e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.244491850169728853e+00,0.000000000000000000e+00,9.884820981348134694e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.981746110420087525e+00,0.000000000000000000e+00,3.956929767705102741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.619742150990378438e-01,-1.835096578315480897e+01,-7.346484735015547107e-01,3.344234307328341060e+01,1.180716308947583171e+00,9.461274420443007926e+00,3.976134111891016509e-08
2.620000000000000107e-01,0.000000000000000000e+00,-9.228427524234028567e-01,0.000000000000000000e+00,-2.746513470932268053e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.249461096405407368e+00,0.000000000000000000e+00,9.924290994305812186e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.956711555719086171e+00,0.000000000000000000e+00,3.937045178542597057e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.626145376347124305e-01,-1.826641408663047628e+01,-7.338572758496240134e-01,3.336796838557393841e+01,1.180115936063293347e+00,9.424440286045213000e+00,4.007877687714489490e-08
2.630000000000000115e-01,0.000000000000000000e+00,-9.240946876771196639e-01,0.000000000000000000e+00,-2.745519076645030587e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.254405203915427425e+00,0.000000000000000000e+00,9.963561333956826305e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.931468903799268055e+00,0.000000000000000000e+00,3.916995300731994867e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.632426576769395510e-01,-1.818098167745636573e+01,-7.330642758609562382e-01,3.329289902560070402e+01,1.179506385492210541e+00,9.387287902320643695e+00,4.039585943700629844e-08
2.640000000000000124e-01,0.000000000000000000e+00,-9.253515543825211465e-01,0.000000000000000000e+00,-2.744520765376168736e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.259323965336656581e+00,0.000000000000000000e+00,1.000263035324544747e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.906019622831953697e+00,0.000000000000000000e+00,3.896781300420815164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.638583915830328142e-01,-1.809466976506469038e+01,-7.322695877867814174e-01,3.321713790956732737e+01,1.178887655051660488e+00,9.349819222779524708e+00,4.071255596364842244e-08
2.650000000000000133e-01,0.000000000000000000e+00,-9.266133270904488572e-01,0.000000000000000000e+00,-2.743518557339586827e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.264217174774133090e+00,0.000000000000000000e+00,1.004149641677740457e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.880365180988469831e+00,0.000000000000000000e+00,3.876404343756560955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.644615560746539362e-01,-1.800747956140440209e+01,-7.314733264190493855e-01,3.314068796190061050e+01,1.178259742827089340e+00,9.312036201947599068e+00,4.102883452081207416e-08
2.660000000000000142e-01,0.000000000000000000e+00,-9.278799801465829056e-01,0.000000000000000000e+00,-2.742512472912142396e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.269084627801065679e+00,0.000000000000000000e+00,1.008015790081989715e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.854507046440136975e+00,0.000000000000000000e+00,3.855865596886741464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.650519682790450915e-01,-1.791941228142615117e+01,-7.306756070802737923e-01,3.306355211542172867e+01,1.177622647177475113e+00,9.273940795393462722e+00,4.134466211058729357e-08
2.670000000000000151e-01,0.000000000000000000e+00,-9.291514876929114486e-01,0.000000000000000000e+00,-2.741502532632487554e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.273926121458834881e+00,0.000000000000000000e+00,1.011861319330160880e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.828446687358289857e+00,0.000000000000000000e+00,3.835166225958877018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.656294457703476386e-01,-1.783046914356883406e+01,-7.298765456132196849e-01,3.298573331151673926e+01,1.176976366740727364e+00,9.235534959755836937e+00,4.166000658334390039e-08
2.680000000000000160e-01,0.000000000000000000e+00,-9.304278236691977400e-01,0.000000000000000000e+00,-2.740488757199893932e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.278741454256994814e+00,0.000000000000000000e+00,1.015686069381270595e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.802185571914239226e+00,0.000000000000000000e+00,3.814307397120458631e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.661938066110125511e-01,-1.774065137024811989e+01,-7.290762583704155642e-01,3.290723450030622388e+01,1.176320900439074668e+00,9.196820652770608007e+00,4.197483550495706428e-08
2.690000000000000169e-01,0.000000000000000000e+00,-9.317089618144485108e-01,0.000000000000000000e+00,-2.739471167473094937e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.283530426173266514e+00,0.000000000000000000e+00,1.019489881360480688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.775725168279321586e+00,0.000000000000000000e+00,3.793290276519010629e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.667448693932850112e-01,-1.764996018834670721e+01,-7.282748622035272179e-01,3.282805864081451830e+01,1.175656247484447858e+00,9.157799833297930903e+00,4.228911519403577568e-08
2.700000000000000178e-01,0.000000000000000000e+00,-9.329948756683825728e-01,0.000000000000000000e+00,-2.738449784469112913e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.288292838653546379e+00,0.000000000000000000e+00,1.023272597559103048e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.749066944624855680e+00,0.000000000000000000e+00,3.772116030302033796e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.672824532807638320e-01,-1.755839682970624693e+01,-7.274724744525451481e-01,3.274820870113779847e+01,1.174982407383843963e+00,9.118474461349048710e+00,4.260281490434114637e-08
2.710000000000000187e-01,0.000000000000000000e+00,-9.342855385728987549e-01,0.000000000000000000e+00,-2.737424629362097406e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.293028494611900170e+00,0.000000000000000000e+00,1.027034061434595191e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.722212369122169129e+00,0.000000000000000000e+00,3.750785824617046682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.678063780500077318e-01,-1.746596253162089241e+01,-7.266692129348351070e-01,3.266768765861167623e+01,1.174299379944682364e+00,9.078846498113106733e+00,4.291590086774599300e-08
2.720000000000000195e-01,0.000000000000000000e+00,-9.355809236735435075e-01,0.000000000000000000e+00,-2.736395723482156761e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.297737198430565231e+00,0.000000000000000000e+00,1.030774117610563367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.695162909942585117e+00,0.000000000000000000e+00,3.729300825611542969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.683164641321984512e-01,-1.737265853733238075e+01,-7.258651959340097770e-01,3.258649849997765102e+01,1.173607165280140308e+00,9.038917905983744561e+00,4.322834095717154046e-08
2.730000000000000204e-01,0.000000000000000000e+00,-9.368810039209803930e-01,0.000000000000000000e+00,-2.735363088314192836e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.302418755959950269e+00,0.000000000000000000e+00,1.034492611876761003e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.667920035257429490e+00,0.000000000000000000e+00,3.707662199433050532e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.688125326548538307e-01,-1.727848609652683720e+01,-7.250605421886485713e-01,3.250464422154902877e+01,1.172905763814477087e+00,8.998690648585665031e+00,4.354010278359576880e-08
2.740000000000000213e-01,0.000000000000000000e+00,-9.381857520724569133e-01,0.000000000000000000e+00,-2.734326745496734379e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.307072974518635355e+00,0.000000000000000000e+00,1.038189391189088040e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.640485213238020989e+00,0.000000000000000000e+00,3.685871112229064384e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.692944054835524348e-01,-1.718344646583265245e+01,-7.242553708808669999e-01,3.242212782937566118e+01,1.172195176288343799e+00,8.958166690800943854e+00,4.385115402044670319e-08
2.750000000000000222e-01,0.000000000000000000e+00,-9.394951406932734450e-01,0.000000000000000000e+00,-2.733286716820771289e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.311699662893371920e+00,0.000000000000000000e+00,1.041864303669593150e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.612859912055697897e+00,0.000000000000000000e+00,3.663928730147103963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.697619052637010295e-01,-1.708754090932020020e+01,-7.234498016247072893e-01,3.233895233940796743e+01,1.171475403764067114e+00,8.917347998795328579e+00,4.416146168022272445e-08
2.760000000000000231e-01,0.000000000000000000e+00,-9.408091421582509550e-01,0.000000000000000000e+00,-2.732243024228588890e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.316298631339082981e+00,0.000000000000000000e+00,1.045517198606471965e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.585045599881772738e+00,0.000000000000000000e+00,3.641836219334672720e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.702148554623013954e-01,-1.699077069900231862e+01,-7.226439544543927784e-01,3.225512077765976215e+01,1.170746447630922171e+00,8.876236540044253331e+00,4.447099401054532830e-08
2.770000000000000240e-01,0.000000000000000000e+00,-9.421277286531999362e-01,0.000000000000000000e+00,-2.731195689812600857e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.320869691578862248e+00,0.000000000000000000e+00,1.049147926454068180e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.557043744887570469e+00,0.000000000000000000e+00,3.619594745939278546e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.706530804097251330e-01,-1.689313711533661433e+01,-7.218379498124098959e-01,3.217063618037037287e+01,1.170008309610380604e+00,8.834834283358834028e+00,4.477971845932848804e-08
2.780000000000000249e-01,0.000000000000000000e+00,-9.434508721763874561e-01,0.000000000000000000e+00,-2.730144735814183488e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.325412656803975242e+00,0.000000000000000000e+00,1.052756338832872451e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.528855815244423155e+00,0.000000000000000000e+00,3.597205476108435107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.710764053414871366e-01,-1.679464144772857637e+01,-7.210319085374412573e-01,3.208550159416552816e+01,1.169260991761339907e+00,8.793143198911629099e+00,4.508760226631935986e-08
2.790000000000000258e-01,0.000000000000000000e+00,-9.447785445400063153e-01,0.000000000000000000e+00,-2.729090184622509074e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.329927341673858621e+00,0.000000000000000000e+00,1.056342288529522389e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.500483279123652203e+00,0.000000000000000000e+00,3.574669575989652515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714846564399973072e-01,-1.669528499503590524e+01,-7.202259518521441084e-01,3.199972007621731507e+01,1.168504496485333277e+00,8.751165258262274094e+00,4.539461410241196759e-08
2.800000000000000266e-01,0.000000000000000000e+00,-9.461107173716429841e-01,0.000000000000000000e+00,-2.728032058773380175e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.334413562316120183e+00,0.000000000000000000e+00,1.059905629496804336e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.471927604696585234e+00,0.000000000000000000e+00,3.551988211730439104e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.718776608762838443e-01,-1.659506906607394328e+01,-7.194202013507651206e-01,3.191329469440293565e+01,1.167738826531703911e+00,8.708902434382931546e+00,4.570072105643252502e-08
2.810000000000000275e-01,0.000000000000000000e+00,-9.474473621157450953e-01,0.000000000000000000e+00,-2.726970380948065209e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.338871136326540201e+00,0.000000000000000000e+00,1.063446216853652260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.443190260134540992e+00,0.000000000000000000e+00,3.529162549478301436e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.722552468516958868e-01,-1.649399498012195764e+01,-7.186147789866127455e-01,3.182622852746247233e+01,1.166963985002770876e+00,8.666356701683591623e+00,4.600589125630660803e-08
2.820000000000000284e-01,0.000000000000000000e+00,-9.487884500350904915e-01,0.000000000000000000e+00,-2.725905173972127837e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.343299882769067866e+00,0.000000000000000000e+00,1.066963906885146196e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.414272713608849763e+00,0.000000000000000000e+00,3.506193755380751398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.726172436395386534e-01,-1.639206406743060995e+01,-7.178098070593730284e-01,3.173852466515550930e+01,1.166179975358960341e+00,8.623530036037221791e+00,4.631009281434728120e-08
2.830000000000000293e-01,0.000000000000000000e+00,-9.501339522122549397e-01,0.000000000000000000e+00,-2.724836460814265671e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.347699622175827283e+00,0.000000000000000000e+00,1.070458557042514691e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.385176433290827624e+00,0.000000000000000000e+00,3.483082995585292885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.729634816266712782e-01,-1.628927766972982027e+01,-7.170054082022683239e-01,3.165018620841646424e+01,1.165386801423907492e+00,8.580424414804685540e+00,4.661329295989335986e-08
2.840000000000000302e-01,0.000000000000000000e+00,-9.514838395510807345e-01,0.000000000000000000e+00,-2.723764264585141870e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.352070176547109925e+00,0.000000000000000000e+00,1.073930025943133693e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.355902887351811970e+00,0.000000000000000000e+00,3.459831436239444002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.732937923550369241e-01,-1.618563714073797044e+01,-7.162017053690730162e-01,3.156121626950892534e+01,1.164584467389542022e+00,8.537041816859559873e+00,4.691546035689997396e-08
2.850000000000000311e-01,0.000000000000000000e+00,-9.528380827781439688e-01,0.000000000000000000e+00,-2.722688608536216304e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.356411369351380847e+00,0.000000000000000000e+00,1.077378173370525660e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.326453543963117987e+00,0.000000000000000000e+00,3.436440243490712199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.736080085631082959e-01,-1.608114384667121399e+01,-7.153988218209716976e-01,3.147161797217847479e+01,1.163772977821129651e+00,8.493384222612661461e+00,4.721656293206477617e-08
2.860000000000000320e-01,0.000000000000000000e+00,-9.541966524442238029e-01,0.000000000000000000e+00,-2.721609516058587808e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.360723025525276242e+00,0.000000000000000000e+00,1.080802860274362676e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.296829871296073300e+00,0.000000000000000000e+00,3.412910583486602256e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.739059642272534401e-01,-1.597579916675397804e+01,-7.145968811132797915e-01,3.138139445180460640e+01,1.162952337662295887e+00,8.449453614036514182e+00,4.751656907005241681e-08
2.870000000000000329e-01,0.000000000000000000e+00,-9.555595189257695132e-01,0.000000000000000000e+00,-2.720527010681817348e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.365004971473604334e+00,0.000000000000000000e+00,1.084203948770463333e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.267033337522001979e+00,0.000000000000000000e+00,3.389243622374624287e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.741874946030031790e-01,-1.586960449372956283e+01,-7.137960070820053016e-01,3.129054885555105869e+01,1.162122552240012263e+00,8.405251974689521788e+00,4.781544694042183519e-08
2.880000000000000338e-01,0.000000000000000000e+00,-9.569266524263703166e-01,0.000000000000000000e+00,-2.719441116072768505e+00,0.000000000000000000e+00,2.799999999999999822e+00,7.850000000000000311e-01,0.000000000000000000e+00,-1.369257035069341599e+00,0.000000000000000000e+00,1.087581302140792072e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.237065410812233424e+00,0.000000000000000000e+00,3.365440526302298174e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.744524362662201789e-01,-1.576256123437148560e+01,-7.129963238302710060e-01,3.119908434251506080e+01,1.161283627269552809e+00,8.360781289740009115e+00,4.811316471099724712e-08
