t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1.641027280743320160e-01,4.919958854043009894e-02,-7.514885693434949498e-01,2.681771218547848029e-02,-2.380574337075055169e+00,4.348054405968153693e-03,1.566232010196324742e+00,7.861583955507388533e-01,7.761782296224399857e-01,5.310032686299561711e-01,4.205008177939588698e-01,-3.709088412202275475e-01,6.810931891728558285e-02,-6.757897860282821578e-02,1.838500609082522122e-02,6.621502810860384614e+00,4.590553616528710634e+00,3.519977833379116294e+00,-2.726408308726894436e+00,5.683517176164649687e-01,-3.771354621911600646e-01,1.597115313525364344e-01,1.409173039627106050e+01,9.094649264420507251e+00,1.317085420057531486e+01,8.940242637915279289e+00,-8.097701307173541529e-01,-4.132152587557068379e+00,-5.310233683819609141e+00
1.651033544650291618e-01,4.997956676133476217e-02,-7.509549358370504191e-01,2.724023775375886483e-02,-2.380946841036676087e+00,4.416490777033256661e-03,1.566164200907428361e+00,7.861768720133068822e-01,7.828005638331668736e-01,5.355950936580959887e-01,4.240204662192414431e-01,-3.736305722326188627e-01,6.867759657965104292e-02,-6.795387537227626229e-02,1.854477059240189005e-02,6.614800005600691257e+00,4.587297864655934809e+00,3.514870624817917566e+00,-2.713601017118157266e+00,5.674853154371107822e-01,-3.721778897278107401e-01,1.596157457717946038e-01,1.407942243480771616e+01,9.025973322774440533e+00,1.316672492722070054e+01,8.974232154642862724e+00,-8.226299700566201967e-01,-4.118325613303689181e+00,-5.302799188401396968e+00
1.661039808557263076e-01,5.076616803455571286e-02,-7.504167093088409679e-01,2.766628257653445944e-02,-2.381322061977416027e+00,4.485495341171271723e-03,1.566096018979636462e+00,7.861955082907975401e-01,7.894159678926740975e-01,5.401835121784575033e-01,4.275348789673450445e-01,-3.763393528099459595e-01,6.924498689078627256e-02,-6.832377906183241534e-02,1.870443414960497319e-02,6.607651561461587164e+00,4.583745112145231282e+00,3.509513250643124138e+00,-2.700523914365628109e+00,5.665781615296099361e-01,-3.671556238267003613e-01,1.595097773683560316e-01,1.406620846459516372e+01,8.955954254361028433e+00,1.316173118484666915e+01,9.009120301219207150e+00,-8.354848740684842623e-01,-4.104054896558119836e+00,-5.294978825542147050e+00
1.671046072464234533e-01,5.155938520287903920e-02,-7.498738933159480036e-01,2.809584128982576048e-02,-2.381699986803914371e+00,4.555067190109194329e-03,1.566027469441473974e+00,7.862143042771132517e-01,7.960239970131771647e-01,5.447682277435325071e-01,4.310438063660687602e-01,-3.790349137581268124e-01,6.981144917974024811e-02,-6.868862514795978647e-02,1.886398659839187350e-02,6.600059737504371249e+00,4.579896836407291616e+00,3.503907010268738631e+00,-2.687178571622238721e+00,5.656304683679731493e-01,-3.620690850727846799e-01,1.593936764277648077e-01,1.405209338514224626e+01,8.884602498115059532e+00,1.315587501212857724e+01,9.044900172425281326e+00,-8.483329434141054781e-01,-4.089343216260725278e+00,-5.286774424282011609e+00
1.681052336371205991e-01,5.235921066515542704e-02,-7.493264917113466872e-01,2.852890828047524238e-02,-2.382080602154236004e+00,4.625205374983971246e-03,1.565958557385818573e+00,7.862332598560124453e-01,8.026242086673666121e-01,5.493489453841485792e-01,4.345470000434393243e-01,-3.817169874552158171e-01,7.037694298816889182e-02,-6.904834952796980174e-02,1.902341782503702214e-02,6.592026792790351308e+00,4.575754514852818922e+00,3.498053203108760112e+00,-2.673566560040929740e+00,5.646424484262119181e-01,-3.569186940510200023e-01,1.592674932355652717e-01,1.403708208449839745e+01,8.811928551513151575e+00,1.314915842051763484e+01,9.081564854403771037e+00,-8.611722456909459700e-01,-4.074193349859356772e+00,-5.278187819561409810e+00
1.691058600278177448e-01,5.316563637856197566e-02,-7.487745086424261176e-01,2.896547768744831691e-02,-2.382463894399442061e+00,4.695908906555226227e-03,1.565889287969480570e+00,7.862523749011575136e-01,8.092161625884097820e-01,5.539253716094698632e-01,4.380442129277117291e-01,-3.843853078514049004e-01,7.094142807033537723e-02,-6.940288852002234055e-02,1.918271776613191329e-02,6.583554986380829810e+00,4.571319624892504763e+00,3.491953128577188092e+00,-2.659689450774632924e+00,5.636143141783374055e-01,-3.517048713463629128e-01,1.591312780773013746e-01,1.402117943911607334e+01,8.737942969451086839e+00,1.314158339510145979e+01,9.119107425189337590e+00,-8.740008158806783500e-01,-4.058608073237549796e+00,-5.269220852376460762e+00
1.701064864185148906e-01,5.397865386086408979e-02,-7.482179485495109583e-01,2.940554340313442441e-02,-2.382849849645163776e+00,4.767176755418007367e-03,1.565819666412781253e+00,7.862716492761669951e-01,8.157994207699507117e-01,5.584972144069964006e-01,4.415351992473685039e-01,-3.870396104690227435e-01,7.150486439310986542e-02,-6.975217886312576332e-02,1.934187640858506599e-02,6.574646577337109221e+00,4.566593643937052249e+00,3.485608086088024749e+00,-2.645548814976288021e+00,5.625462780983606637e-01,-3.464280375437690518e-01,1.589850812385175394e-01,1.400439031371685417e+01,8.662656363109853430e+00,1.313315189547178008e+01,9.157520955243285243e+00,-8.868166568037804121e-01,-4.042590160642308028e+00,-5.259875369934047917e+00
1.711071128092120364e-01,5.479825419267747577e-02,-7.476568161643811772e-01,2.984909907464803822e-02,-2.383238453733175444e+00,4.839007852215530120e-03,1.565749697999132550e+00,7.862910828346649783e-01,8.223735474661094669e-01,5.630641832425644644e-01,4.450197145311206581e-01,-3.896796324025353364e-01,7.206721213596968545e-02,-7.009615771713674504e-02,1.950088378962205535e-02,6.565303824720491122e+00,4.561578049397150281e+00,3.479019375055268704e+00,-2.631146223798827677e+00,5.614385526602929666e-01,-3.410886132281943373e-01,1.588289530047579112e-01,1.398671956116100468e+01,8.586079398810467112e+00,1.312386585659861638e+01,9.196798507992335558e+00,-8.996177395807026800e-01,-4.026142384611431702e+00,-5.250153225806323931e+00
1.721077391999091821e-01,5.562442801972986017e-02,-7.470911165087937844e-01,3.029613810512976624e-02,-2.383629692242968723e+00,4.911401087851912511e-03,1.565679388074614264e+00,7.863106754203317283e-01,8.289381091914828081e-01,5.676259890603464475e-01,4.484975156079067937e-01,-3.923051123185458122e-01,7.262843169099923724e-02,-7.043476266276040010e-02,1.965972999678549521e-02,6.555528987592278867e+00,4.556274318683503743e+00,3.472188294892922578e+00,-2.616483248395190309e+00,5.602913503381452553e-01,-3.356870189845955754e-01,1.586629436615664690e-01,1.396817202232089805e+01,8.508222796858264658e+00,1.311372718971090912e+01,9.236933140371627715e+00,-9.124020040995687308e-01,-4.009267515900491574e+00,-5.240056280084638196e+00
1.731083655906063279e-01,5.645716555512308998e-02,-7.465208548930021282e-01,3.074665365504733461e-02,-2.384023550493324262e+00,4.984355313704917287e-03,1.565608742047555291e+00,7.863304268669542019e-01,8.354926747211431914e-01,5.721823442828506412e-01,4.519683606068933268e-01,-3.949157904557941134e-01,7.318848366289008867e-02,-7.076793170155021295e-02,1.981840516793503468e-02,6.545324325013776701e+00,4.550683929206805090e+00,3.465116145014985882e+00,-2.601561459918309893e+00,5.591048836059291371e-01,-3.302236753979285733e-01,1.584871034944876633e-01,1.394875252595818793e+01,8.429097330376400521e+00,1.310273778318299698e+01,9.277917903371410091e+00,-9.251673594902929398e-01,-3.991968323409392116e+00,-5.229586399532745844e+00
1.741089919813034737e-01,5.729645658159485816e-02,-7.459460369142787428e-01,3.120063864349663721e-02,-2.384420013543884220e+00,5.057869341838691461e-03,1.565537765388110403e+00,7.863503369984760072e-01,8.420368150906399896e-01,5.767329628109220119e-01,4.554320089574750430e-01,-3.975114086251573808e-01,7.374732886894080908e-02,-7.109560325590809360e-02,1.997689949124736505e-02,6.534692096046284426e+00,4.544808358377753876e+00,3.457804224835456353e+00,-2.586382429521125292e+00,5.578793649376553310e-01,-3.246990030531496929e-01,1.583014827890654452e-01,1.392846588860491153e+01,8.348713824129600169e+00,1.309089950342663400e+01,9.319745842587552787e+00,-9.379116846050596923e-01,-3.974247574108644709e+00,-5.218745457739189852e+00
1.751096183720006194e-01,5.814229045378060956e-02,-7.453666684554338673e-01,3.165808574950281645e-02,-2.384819066196727011e+00,5.131941945216502397e-03,1.565466463627840366e+00,7.863704056290479194e-01,8.485701035959990479e-01,5.812775600237412021e-01,4.588882213892743200e-01,-4.000917102096501199e-01,7.430492833905712191e-02,-7.141771616908444698e-02,2.013520320521624066e-02,6.523634559751110729e+00,4.538649083607044332e+00,3.450253833768337941e+00,-2.570947728356568263e+00,5.566150068073353330e-01,-3.191134225352146858e-01,1.581061318308440988e-01,1.390731691444870144e+01,8.267083153337720702e+00,1.307821419578829314e+01,9.362409998775680364e+00,-9.506328285051212079e-01,-3.956108032965301557e+00,-5.207535335268786092e+00
1.761102447626977652e-01,5.899465610047559261e-02,-7.447827556833378493e-01,3.211898741332128160e-02,-2.385220692997941594e+00,5.206571857913496436e-03,1.565394842359289829e+00,7.863906325630783956e-01,8.550921157937221295e-01,5.858158527788250858e-01,4.623367599321417942e-01,-4.026564401644235902e-01,7.486124331575190471e-02,-7.173420970517795092e-02,2.029330659865243719e-02,6.512153975189551858e+00,4.532207582305378679e+00,3.442466271227627495e+00,-2.555258927577579442e+00,5.553120216889799732e-01,-3.134673544290796365e-01,1.579011009053678805e-01,1.388531039522193922e+01,8.184216242480207626e+00,1.306468368545105996e+01,9.405903408408430977e+00,-9.633286109537918529e-01,-3.937552462868665337e+00,-5.195957919813023906e+00
1.771108711533949109e-01,5.985354202689652237e-02,-7.441943050474408849e-01,3.258333583773873748e-02,-2.385624878239196889e+00,5.281757775329409821e-03,1.565322907235567884e+00,7.864110175952838677e-01,8.616024295007869149e-01,5.903475594120262127e-01,4.657773879161554720e-01,-4.052053450167663606e-01,7.541623525414505036e-02,-7.204502354913572271e-02,2.045120001068377949e-02,6.500252601422914722e+00,4.525485331883446705e+00,3.434442836627329854e+00,-2.539317598337091475e+00,5.539706220566010808e-01,-3.077612193197015733e-01,1.576864402981808244e-01,1.386245111009531072e+01,8.100124064090941545e+00,1.305030977834122297e+01,9.450219104236214918e+00,-9.759968229155403519e-01,-3.918583624555688427e+00,-5.184015106339442625e+00
1.781114975440920567e-01,6.071893631694363219e-02,-7.436013232782944238e-01,3.305112298937424448e-02,-2.386031605959316959e+00,5.357498354401336003e-03,1.565250663969924849e+00,7.864315605107389251e-01,8.681006247946493337e-01,5.948723997375348072e-01,4.692098699716218957e-01,-4.077381728661039761e-01,7.596986582196359195e-02,-7.235009780675337454e-02,2.060887383075513113e-02,6.487932697512499125e+00,4.518483809751952407e+00,3.426184829381440089e+00,-2.523125311788041003e+00,5.525910203842088197e-01,-3.019954377920357480e-01,1.574622002948272148e-01,1.383874382557543115e+01,8.014817637544670248e+00,1.303509426203869381e+01,9.495350115850758499e+00,-9.886352270611957760e-01,-3.899204276536235803e+00,-5.171708797239650046e+00
1.791121239347892025e-01,6.159082663546253805e-02,-7.430038173860714634e-01,3.352234059998025761e-02,-2.386440859945855308e+00,5.433792213816446108e-03,1.565178118335333490e+00,7.864522610849267181e-01,8.745862840132394567e-01,5.993900950478754375e-01,4.726339720290755886e-01,-4.102546733839989579e-01,7.652209689954170280e-02,-7.264937300467481929e-02,2.076631849862841175e-02,6.475196522519610198e+00,4.511204493321586462e+00,3.417693548903963041e+00,-2.506683639083361559e+00,5.511734291458151302e-01,-2.961704304310382452e-01,1.572284311808511692e-01,1.381419329540706720e+01,7.928308027834555460e+00,1.301903890669129460e+01,9.541289470251662408e+00,-1.001241558279121424e+00,-3.879417175018105457e+00,-5.159040902476111690e+00
1.801127503254863482e-01,6.246920023050610282e-02,-7.424017946590873995e-01,3.399698016774366921e-02,-2.386852623736665624e+00,5.510637934224745828e-03,1.565105276164064918e+00,7.864731190837891406e-01,8.810589917549646044e-01,6.039003681139094581e-01,4.760494613192780000e-01,-4.127545978141510252e-01,7.707289057982054381e-02,-7.294279009039239536e-02,2.092352450438256586e-02,6.462046335505554850e+00,4.503648860003053755e+00,3.408970294608898222e+00,-2.489994151375995557e+00,5.497180608154311754e-01,-2.902866178216662041e-01,1.569851832417969439e-01,1.378880426047962615e+01,7.840606344341608747e+00,1.300214546593226750e+01,9.588030192415549990e+00,-1.013813524192272553e+00,-3.859225073831945352e+00,-5.146013339727430136e+00
1.811133767161834940e-01,6.335404393559633529e-02,-7.417952626623205425e-01,3.447503295858685146e-02,-2.387266880621476961e+00,5.588034058451800228e-03,1.565032143347270477e+00,7.864941342637780108e-01,8.875183348787093474e-01,6.084029431848350100e-01,4.794561063732200035e-01,-4.152376989723974288e-01,7.762220916834854101e-02,-7.323029043224693613e-02,2.108048238841359057e-02,6.448484395531629332e+00,4.495818387207043187e+00,3.400016365910242477e+00,-2.473058419818874309e+00,5.482251278670677852e-01,-2.843444205488752097e-01,1.567325067632086566e-01,1.376258144873823852e+01,7.751723739596279472e+00,1.298441567780075800e+01,9.635565305867777042e+00,-1.026348805681128962e+00,-3.838630724356016710e+00,-5.132628034532099370e+00
1.821140031068806397e-01,6.424534417198626834e-02,-7.411842292359337447e-01,3.495649000746870599e-02,-2.387683613643464930e+00,5.665979091711488905e-03,1.564958725834558750e+00,7.865153063719041437e-01,8.939639025038328413e-01,6.128975459881852439e-01,4.828536770221193986e-01,-4.177037312467117292e-01,7.817001518328109411e-02,-7.351181581942757559e-02,2.123718274143451823e-02,6.434512961659136110e+00,4.487714552344258756e+00,3.390833062222000649e+00,-2.455878015564934458e+00,5.466948427747363448e-01,-2.783442591976210689e-01,1.564704520306305358e-01,1.373552957509953387e+01,7.661671408032428410e+00,1.296585126566495560e+01,9.683887833256429545e+00,-1.038845057412337569e+00,-3.817636875440897803e+00,-5.118886920430627541e+00
1.831146294975777855e-01,6.514308695092189960e-02,-7.405687024937938068e-01,3.544134211968567871e-02,-2.388102805600825995e+00,5.744471501818730792e-03,1.564885029633575675e+00,7.865366351457886429e-01,9.003952860101721578e-01,6.173839037298299859e-01,4.862419443974221878e-01,-4.201524505972049628e-01,7.871627135538075692e-02,-7.378730846197192883e-02,2.139361620447544077e-02,6.420134292949384758e+00,4.479338832825391137e+00,3.381421682958168695e+00,-2.438454509767109979e+00,5.451274180124479063e-01,-2.722865543528598664e-01,1.561990693296066712e-01,1.370765334137193037e+01,7.570460584733925025e+00,1.294645393914735010e+01,9.732990796928481458e+00,-1.051299908373069414e+00,-3.796246273334113130e+00,-5.104791939105866483e+00
1.841152558882749313e-01,6.604725787590402797e-02,-7.399486908219934378e-01,3.592957987217284405e-02,-2.388524439048351766e+00,5.823509719402241921e-03,1.564811060809581766e+00,7.865581203137130828e-01,9.068120790380397311e-01,6.218617450939758484e-01,4.896206809308024654e-01,-4.225836145561255863e-01,7.926094062801720963e-02,-7.405671099076593933e-02,2.154977346888347842e-02,6.405350648463674190e+00,4.470692706061142552e+00,3.371783527532751457e+00,-2.420789473578341955e+00,5.435230660542132997e-01,-2.661717265995487414e-01,1.559184089456813194e-01,1.367895743618086080e+01,7.478102544174455524e+00,1.292622539505195078e+01,9.782867219507901169e+00,-1.063710962410976846e+00,-3.774461661604763041e+00,-5.090345040521528475e+00
1.851158822789720770e-01,6.695784214495019426e-02,-7.393242028773712171e-01,3.642119361480489204e-02,-2.388948496298998858e+00,5.903092138117255888e-03,1.564736825485033123e+00,7.865797615946692467e-01,9.132138774882246901e-01,6.263308002431640098e-01,4.929896603541618072e-01,-4.249969822278582554e-01,7.980398615716713384e-02,-7.431996645754396225e-02,2.170564527632278667e-02,6.390164287263306875e+00,4.461777649462207229e+00,3.361919895359748445e+00,-2.402884478151561254e+00,5.418819993740446872e-01,-2.600001965226432787e-01,1.556285211643987365e-01,1.364944653489862247e+01,7.384608598950615388e+00,1.290516731829294095e+01,9.833510124475608905e+00,-1.076075798779639436e+00,-3.752285781068117387e+00,-5.075548183058689489e+00
1.861165086696692228e-01,6.787482455285653860e-02,-7.386952475860323331e-01,3.691617347169725422e-02,-2.389374959425466294e+00,5.983217114858277279e-03,1.564662329839158650e+00,7.866015586984104191e-01,9.196002795219931913e-01,6.307908008182736559e-01,4.963486576996305466e-01,-4.273923142889258786e-01,8.034537131141447630e-02,-7.457701833488891707e-02,2.186122241877459099e-02,6.374577468409584391e+00,4.452595140439283838e+00,3.351832085853155174e+00,-2.384741094639707626e+00,5.402044304459520108e-01,-2.537723847070987859e-01,1.553294562713029014e-01,1.361912529957928442e+01,7.289990098508615013e+00,1.288328138282447455e+01,9.884912536750977807e+00,-1.088391972689517040e+00,-3.729721369710297552e+00,-5.060403333650269175e+00
1.871171350603663686e-01,6.879818949345971324e-02,-7.380618341418700989e-01,3.741450934250704213e-02,-2.389803810261763140e+00,6.063882969971826423e-03,1.564587580107539511e+00,7.866235113255012346e-01,9.259708855610863099e-01,6.352414799385185384e-01,4.996974492995661099e-01,-4.297693729879872304e-01,8.088505967195014357e-02,-7.482781051623192681e-02,2.201649573853712433e-02,6.358592450963812759e+00,4.443146656403067496e+00,3.341521398426977374e+00,-2.366360894195713271e+00,5.384905717439476547e-01,-2.474887117378727353e-01,1.550212645519382093e-01,1.358799837889844930e+01,7.194258427865152683e+00,1.286056925257131311e+01,9.937067483274823587e+00,-1.100657015864188626e+00,-3.706771162612990889e+00,-5.044912467913343690e+00
1.881177614510635143e-01,6.972792096189874000e-02,-7.374239720050855817e-01,3.791619090373418016e-02,-2.390235030404786798e+00,6.145087987469164195e-03,1.564512582581688127e+00,7.866456191673677489e-01,9.323252982877227035e-01,6.396825722014494175e-01,5.030358127865544038e-01,-4.321279221458393383e-01,8.142301503257219630e-02,-7.507228731585266490e-02,2.217145612822568265e-02,6.342211493987291782e+00,4.433433674764256871e+00,3.330989132495212779e+00,-2.347745447972518384e+00,5.367406357420420049e-01,-2.411495981999208227e-01,1.547039962918486666e-01,1.355607040809799457e+01,7.097425006322472640e+00,1.283703258235977707e+01,9.989967993593538154e+00,-1.112868437101984576e+00,-3.683437891878283743e+00,-5.029077570279130605e+00
1.891183878417606601e-01,7.066400255687695087e-02,-7.367816709007094511e-01,3.842120761002239260e-02,-2.390668601215894196e+00,6.226830415239042842e-03,1.564437343608626518e+00,7.866678819063485095e-01,9.386631226445969478e-01,6.441138136829525074e-01,5.063635270934089272e-01,-4.344677271554154840e-01,8.195920139968580764e-02,-7.531039346887904995e-02,2.232609453077261802e-02,6.325436856541326591e+00,4.423457672933549745e+00,3.320236587471864453e+00,-2.328896327123053833e+00,5.349548349142461134e-01,-2.347554646781988552e-01,1.543777017765786130e-01,1.352334600893593475e+01,6.999501286178094972e+00,1.281267301884884269e+01,1.004360710044445604e+01,-1.125023722842748208e+00,-3.659724286553627692e+00,-5.012900634120680543e+00
1.901190142324578058e-01,7.160641748292388697e-02,-7.361349408171218300e-01,3.892954869546026708e-02,-2.391104503822475191e+00,6.309108465260447260e-03,1.564361869590467080e+00,7.866902992157442931e-01,9.449839658348794247e-01,6.485349419372510305e-01,5.096803724531712154e-01,-4.367885549817862034e-01,8.249358299230323543e-02,-7.554207413128757875e-02,2.248040193942728304e-02,6.308270797687223208e+00,4.413220128321642122e+00,3.309265062770929688e+00,-2.309815102800262920e+00,5.331333817345720316e-01,-2.283067317576632504e-01,1.540424312916721106e-01,1.348982978964135171e+01,6.900498751429545052e+00,1.278749220146091936e+01,1.009797784034192958e+01,-1.137120337739754516e+00,-3.635633072556960332e+00,-4.996383661878033067e+00
1.911196406231549516e-01,7.255514855265710050e-02,-7.354837920045735888e-01,3.944120317488229721e-02,-2.391542719119522431e+00,6.391920313815324141e-03,1.564286166983988258e+00,7.867128707598683990e-01,9.512874373222186541e-01,6.529456959969037744e-01,5.129861303991112287e-01,-4.390901741621597854e-01,8.302612424204391939e-02,-7.576727487990313203e-02,2.263436939775612805e-02,6.290715576486274330e+00,4.402722518339229119e+00,3.298075857806408884e+00,-2.290503346157071629e+00,5.312764886770300343e-01,-2.218038200232698709e-01,1.536982351226733601e-01,1.345552634487445332e+01,6.800428916474264618e+00,1.276149176331199264e+01,1.015307325416421058e+01,-1.149155725236672421e+00,-3.611166972602020131e+00,-4.979528665180820823e+00
1.921202670138520974e-01,7.351017818904410916e-02,-7.348282349737064179e-01,3.995615984516992514e-02,-2.391983227771211418e+00,6.475264101701336261e-03,1.564210242300215770e+00,7.867355961940978304e-01,9.575731488307371864e-01,6.573458163728058690e-01,5.162805837647261864e-01,-4.413723548058806623e-01,8.355678979313423127e-02,-7.598594171239886341e-02,2.278798799964259006e-02,6.272773451999794858e+00,4.391966320397012957e+00,3.286670271992306880e+00,-2.270962628346426371e+00,5.293843682156316177e-01,-2.152471500599756893e-01,1.533451635551266456e-01,1.342044025569193622e+01,6.699303324805212512e+00,1.273467333214077613e+01,1.020888638774082580e+01,-1.161127308149535242e+00,-3.586328706123913523e+00,-4.962337664968216266e+00
1.931208934045492709e-01,7.447148842766442012e-02,-7.341682804940750096e-01,4.047440728655258418e-02,-2.392426010212466370e+00,6.559137934444601165e-03,1.564134102104001833e+00,7.867584751649223662e-01,9.638407143450359316e-01,6.617350450541883422e-01,5.195635166837417884e-01,-4.436348685944307979e-01,8.408554450240782185e-02,-7.619802104729646308e-02,2.294124888928720032e-02,6.254446683289080156e+00,4.380953011905683425e+00,3.275049604742615195e+00,-2.251194520521252684e+00,5.274572328243878339e-01,-2.086371424527356799e-01,1.529832668745759738e-01,1.338457608951738820e+01,6.597133547702330958e+00,1.270703853123648663e+01,1.026541029244020820e+01,-1.173032489253524435e+00,-3.561120989204894727e+00,-4.944812691606045973e+00
1.941215197952464167e-01,7.543906091897106814e-02,-7.335039395926655770e-01,4.099593386390869981e-02,-2.392871046650538069e+00,6.643539882512410760e-03,1.564057753013602392e+00,7.867815073099964085e-01,9.700897501101900522e-01,6.661131255086182312e-01,5.228347145901108828e-01,-4.458774887814292431e-01,8.461235343930532948e-02,-7.640345972396599128e-02,2.309414326120748720e-02,6.235737529415434466e+00,4.369684070275944521e+00,3.263215155471343998e+00,-2.231200593834497425e+00,5.254952949773101789e-01,-2.019742177865070376e-01,1.526125953665656565e-01,1.334793840011719723e+01,6.493931182920157141e+00,1.267858898036501358e+01,1.032263802575761602e+01,-1.184868651874623646e+00,-3.535546534500493276e+00,-4.926955785001100097e+00
1.951221461859435624e-01,7.641287693055293095e-02,-7.328352235524187019e-01,4.152072772806682244e-02,-2.393318317066574163e+00,6.728467981526001229e-03,1.563981201700256118e+00,7.868046922581879432e-01,9.763198746317536258e-01,6.704798026819993595e-01,5.260939642180152420e-01,-4.480999901926322471e-01,8.513718188587454661e-02,-7.660220500262589216e-02,2.324666236023804552e-02,6.216648249440162033e+00,4.358160972918488696e+00,3.251168223592486584e+00,-2.210982419439087909e+00,5.234987671484097049e-01,-1.952587966462451252e-01,1.522331993166398389e-01,1.331053172758161374e+01,6.389707853372082802e+00,1.264932629669301001e+01,1.038056265190290617e+01,-1.196633160485961689e+00,-3.509608051165886700e+00,-4.908768994712417566e+00
1.961227725766407082e-01,7.739291734939628131e-02,-7.321621439107488527e-01,4.204877681710659371e-02,-2.393767801217196123e+00,6.813920232473274358e-03,1.563904454887765194e+00,7.868280296296296106e-01,9.825307086757545383e-01,6.748348229985712265e-01,5.293410536018636758e-01,-4.503021492259327574e-01,8.565999533677036426e-02,-7.679420456434297992e-02,2.339879748153051234e-02,6.197181102424565324e+00,4.346385197244018173e+00,3.238910108520048681e+00,-2.190541568487964774e+00,5.214678618116974640e-01,-1.884912996169065824e-01,1.518451290103426943e-01,1.327236059831117565e+01,6.284475205811428822e+00,1.261925209570958906e+01,1.043917724238805000e+01,-1.208323361308814903e+00,-3.483308244782710172e+00,-4.890254380059516848e+00
1.971233989673378539e-01,7.837916268414693577e-02,-7.314847124580654558e-01,4.258006885765981686e-02,-2.394219478636066878e+00,6.899894601921548361e-03,1.563827519352072537e+00,7.868515190357692202e-01,9.887218752686994794e-01,6.791779343609095632e-01,5.325757720762942515e-01,-4.524837438513615862e-01,8.618075949925478596e-02,-7.697940651103267473e-02,2.355053997055356341e-02,6.177338347429946808e+00,4.334358220663222738e+00,3.226442109668024472e+00,-2.169879612134060665e+00,5.194027914411842861e-01,-1.816721472834479378e-01,1.514484347332183956e-01,1.323342952500854963e+01,6.178244909509630567e+00,1.258836799214541280e+01,1.049847487661437562e+01,-1.219936582918110357e+00,-3.456649817286167714e+00,-4.871414010227478997e+00
1.981240253580349997e-01,7.937159306737193165e-02,-7.308029412362938571e-01,4.311459136621146465e-02,-2.394673328635468668e+00,6.986389022230286155e-03,1.563750401920840805e+00,7.868751600794191559e-01,9.948929996975690582e-01,6.835088861499262203e-01,5.357979102761710744e-01,-4.546445536110854668e-01,8.669944029319688605e-02,-7.715775936545850311e-02,2.370188122309292364e-02,6.157122243517610727e+00,4.322081520586804615e+00,3.213765526450421461e+00,-2.148998121530316219e+00,5.173037685108823336e-01,-1.748017602308241658e-01,1.510431667708111991e-01,1.319374300667571909e+01,6.071028654932003832e+00,1.255667560088866175e+01,1.055844864245908532e+01,-1.231470136852458541e+00,-3.429635466892622997e+00,-4.852249964368739121e+00
1.991246517487321455e-01,8.037018825782155096e-02,-7.301168425373956161e-01,4.365233165040079827e-02,-2.395129330307873339e+00,7.073401391763846184e-03,1.563673109473031175e+00,7.868989523548082232e-01,1.001043709509822355e+00,6.878274292248689470e-01,5.390072601365878402e-01,-4.567843596194095523e-01,8.721600385107286524e-02,-7.732921207123266694e-02,2.385281268525134973e-02,6.136535049748855108e+00,4.309556574425459807e+00,3.200881658281233832e+00,-2.127898667829662305e+00,5.151710054948017703e-01,-1.678805590439924611e-01,1.506293754086652226e-01,1.315330552861654390e+01,5.962838152411193526e+00,1.252417653789764884e+01,1.061909163686106261e+01,-1.242921318228515037e+00,-3.402267888027577403e+00,-4.832764331701529414e+00
2.001252781394292912e-01,8.137492764269121936e-02,-7.294264289018895786e-01,4.419327681032234056e-02,-2.395587462527517530e+00,7.160929575104215891e-03,1.563595648938484128e+00,7.869228954476303883e-01,1.007173634513393701e+00,6.921333159233218346e-01,5.422036148928652821e-01,-4.589029445627749726e-01,8.773041651796600893e-02,-7.749371399281557160e-02,2.400332585344864753e-02,6.115579025184988637e+00,4.296784859589886985e+00,3.187791804574464205e+00,-2.106582822185036896e+00,5.130047148669543144e-01,-1.609089643079087972e-01,1.502071109323246390e-01,1.311212156244485882e+01,5.853685130818828242e+00,1.249087242110981499e+01,1.068039696640560265e+01,-1.254287406359675616e+00,-3.374549771254172992e+00,-4.812959211604904475e+00
2.011259045301264370e-01,8.238579023988330807e-02,-7.287317131173723928e-01,4.473741373982696029e-02,-2.396047703951974306e+00,7.248971403263760813e-03,1.563518027297495339e+00,7.869469889350964031e-01,1.013282406776693678e+00,6.964263000612055388e-01,5.453867690805527246e-01,-4.610000926997606108e-01,8.824264485156672888e-02,-7.765121491551618682e-02,2.415341227442165811e-02,6.094256428887313781e+00,4.283767853490777711e+00,3.174497264744112535e+00,-2.085052155749375746e+00,5.108051091013507961e-01,-1.538873966075283706e-01,1.497764236273335658e-01,1.307019556609784239e+01,5.743581336235486390e+00,1.245676487134657506e+01,1.074235774790820663e+01,-1.265565665378920901e+00,-3.346483803202154217e+00,-4.792836713710165952e+00
