t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1.310191267640443691e-01,8.847578567676268879e-03,-7.928836870387142577e-01,6.142180492314292970e-05,-2.376792424878746424e+00,5.639854525844499806e-04,1.557127707392418792e+00,7.855379675432807574e-01,1.822003756524331608e-01,-1.600647390523299851e-01,-7.895132236735232130e-04,-4.210370380460023432e-01,1.104115868053291705e-02,-2.819804743258184643e-01,1.115265021239737406e-02,2.183612018496988494e+00,-1.845008721135509955e+00,-7.534946017140127517e-02,-4.816791623200522565e+00,1.139434054442663435e-01,-3.260936927362596993e+00,1.360390229271700724e-01,3.291622789691760698e+00,1.724200817497823612e+00,1.500000375876642922e+00,1.208925893143766395e+01,1.192301830975285304e+00,-3.279235742785577390e+00,-1.196004096871861266e+00
1.320192727698767665e-01,9.030898318038408853e-03,-7.930446981440798515e-01,6.059417630814726348e-05,-2.377215932902283946e+00,5.750851639946337641e-04,1.556844054360943419e+00,7.855491899121033184e-01,1.843862419304349576e-01,-1.619106767428249161e-01,-8.658173518036609180e-04,-4.258557519317954232e-01,1.115497508355450633e-02,-2.852432005097198520e-01,1.128886132596729382e-02,2.187454764314225919e+00,-1.846300470247195458e+00,-7.723910709306866518e-02,-4.819156104554126685e+00,1.136537434145947489e-01,-3.263515287904876772e+00,1.363418451032867296e-01,3.295201715333419212e+00,1.728438251053639352e+00,1.500570850672956258e+00,1.208517956327324683e+01,1.190663292689562613e+00,-3.283298948250959359e+00,-1.197320991121175293e+00
1.330194187757091639e-01,9.216406148213316524e-03,-7.932075560755048604e-01,5.968928473875425309e-05,-2.377644261452781294e+00,5.862985611282218665e-04,1.556557136884850978e+00,7.855605486617934785e-01,1.865758689094752232e-01,-1.637578247759268746e-01,-9.440191555757744199e-04,-4.306766115401737816e-01,1.126849451367985082e-02,-2.885083629982997389e-01,1.142537054230013949e-02,2.191132432552333587e+00,-1.847429168650414066e+00,-7.914424074118667218e-02,-4.821082755631754146e+00,1.133495578021888328e-01,-3.265809026421014671e+00,1.366351475304085628e-01,3.298507184616375820e+00,1.732267066213360351e+00,1.500940610599828196e+00,1.208182464131850331e+01,1.188994592258820759e+00,-3.286936263832549443e+00,-1.198538060746320744e+00
1.340195647815415891e-01,9.404105736998250031e-03,-7.933722619620751093e-01,5.870522453328233547e-05,-2.378077412457610951e+00,5.976253397164933917e-04,1.556266952669633108e+00,7.855720440857428821e-01,1.887690918178810129e-01,-1.656060204242222056e-01,-1.024134074015253023e-03,-4.354991799183101087e-01,1.138170247954127176e-02,-2.917756777311449889e-01,1.156216835860214218e-02,2.194645683132021574e+00,-1.848395510446386947e+00,-8.106476120589298229e-02,-4.822573458908506083e+00,1.130309172682096852e-01,-3.267819349074383872e+00,1.369189668935028859e-01,3.301540472589184816e+00,1.735689544198719680e+00,1.501110731239122309e+00,1.207919104430931689e+01,1.187295958042871691e+00,-3.290149593939442063e+00,-1.199655723592057521e+00
1.350197107873739866e-01,9.594000598724771248e-03,-7.935388167704724438e-01,5.764007461873946127e-05,-2.378515387408066672e+00,6.090651810315834925e-04,1.555973499704279561e+00,7.855836764678565398e-01,1.909657465439964785e-01,-1.674551016545000048e-01,-1.106177446223007834e-03,-4.403230219961279390e-01,1.149458455844229801e-02,-2.950448618541824386e-01,1.169924530876985391e-02,2.197995175973995963e+00,-1.849200189736332156e+00,-8.300056857732532323e-02,-4.823630096859476524e+00,1.126978904738183129e-01,-3.269547462028357554e+00,1.371933398775368740e-01,3.304302856324850879e+00,1.738707970884047160e+00,1.501082290810049402e+00,1.207727565136349313e+01,1.185567628162066622e+00,-3.292940841552872477e+00,-1.200674397663598070e+00
1.360198567932063840e-01,9.786094083918898262e-03,-7.937072213056689529e-01,5.649189863076306892e-05,-2.378958187361252197e+00,6.206177519551669269e-04,1.555676776260072280e+00,7.855954460825907981e-01,1.931656696361828129e-01,-1.693049071277517859e-01,-1.190164511375528360e-03,-4.451477045863000970e-01,1.160712639635762614e-02,-2.983156337196778973e-01,1.183659196339013897e-02,2.201181570998967718e+00,-1.849843900621470416e+00,-8.495156294562136723e-02,-4.824254551959762161e+00,1.123505460801759170e-01,-3.270994571446312005e+00,1.374583031674777578e-01,3.306795614890488011e+00,1.741324636725774422e+00,1.500856370141849361e+00,1.207607534197774868e+01,1.183809850444114131e+00,-3.295311908231604914e+00,-1.201594501144616745e+00
1.370200027990387814e-01,9.980389379961200624e-03,-7.938774762116215244e-01,5.525874501355841211e-05,-2.379405812941963294e+00,6.322827050471372789e-04,1.555376780889378141e+00,7.856073531949890887e-01,1.953686983028184165e-01,-1.711552761991717297e-01,-1.276110408724841954e-03,-4.499727963842499179e-01,1.171931370793314296e-02,-3.015877128862370915e-01,1.197419892974020857e-02,2.204205528127645142e+00,-1.850327337203020672e+00,-8.691764440091886978e-02,-4.824448706684462351e+00,1.119889527484435043e-01,-3.272161883491618628e+00,1.377138934482927124e-01,3.309020029316367850e+00,1.743541836689266322e+00,1.500434052645784000e+00,1.207558699602459917e+01,1.182022882368529260e+00,-3.297264694117437944e+00,-1.202416452415700832e+00
1.380201488048711789e-01,1.017688951174691020e-02,-7.940495819719656234e-01,5.393864711983772752e-05,-2.379858264344566265e+00,6.440596786142892142e-04,1.555073512424444360e+00,7.856193980607196758e-01,1.975746704122985364e-01,-1.730060489181566297e-01,-1.364030177598527264e-03,-4.547978679681502490e-01,1.183113227648593252e-02,-3.048608201188051092e-01,1.211205685178757575e-02,2.207067707280738755e+00,-1.850651193582203424e+00,-8.889871303335547537e-02,-4.824214443508675565e+00,1.116131791397821788e-01,-3.273050604327655044e+00,1.379601474049490517e-01,3.310977382564364468e+00,1.745361870173061547e+00,1.499816424286469552e+00,1.207580749374909779e+01,1.180206991008712514e+00,-3.298801097940803118e+00,-1.203140670073232332e+00
1.390202948107035763e-01,1.037559734234603896e-02,-7.942235389107100696e-01,5.252962331075944320e-05,-2.380315541334888430e+00,6.559482967789990017e-04,1.554766969976189239e+00,7.856315809261114058e-01,1.997834244930357106e-01,-1.748570660283056966e-01,-1.453938757399710763e-03,-4.596224917989242265e-01,1.194256795400424828e-02,-3.081346773886665114e-01,1.225015641019009532e-02,2.209768768378955528e+00,-1.850816163860237618e+00,-9.089466893306891171e-02,-4.823553644907496718e+00,1.112232939153529887e-01,-3.273661940117791769e+00,1.381971017224139509e-01,3.312668959495798759e+00,1.746787040930536383e+00,1.499004573552531916e+00,1.207673371576531096e+01,1.178362452971678298e+00,-3.299923017026499483e+00,-1.203767572948692077e+00
1.400204408165359737e-01,1.057651557366349505e-02,-7.943993471929312600e-01,5.102967705586710235e-05,-2.380777643252093512e+00,6.679481695479063362e-04,1.554457152932998687e+00,7.856439020281907881e-01,2.019947997334593237e-01,-1.767081689674207257e-01,-1.545850987607078238e-03,-4.644462422202446650e-01,1.205360666114753745e-02,-3.114090078734450540e-01,1.238848832229592564e-02,2.212309371343005093e+00,-1.850822942138343530e+00,-9.290541219019697594e-02,-4.822468193356027832e+00,1.108193657363170381e-01,-3.273997097025406422e+00,1.384247930856546127e-01,3.314096046838717946e+00,1.747819656989067161e+00,1.497999591426605770e+00,1.207836254305265378e+01,1.176489554335516940e+00,-3.300632347299528035e+00,-1.204297580128372402e+00
1.410205868223683712e-01,1.077964674709919017e-02,-7.945770068254673912e-01,4.943679703302869370e-05,-2.381244569010570800e+00,6.800588928805952928e-04,1.554144060959516960e+00,7.856563615947188550e-01,2.042086359820159958e-01,-1.785591998675061520e-01,-1.639781607774855061e-03,-4.692686954585343351e-01,1.216423438724643577e-02,-3.146835359571045210e-01,1.252704334214356681e-02,2.214690176093597529e+00,-1.850672222517739884e+00,-9.493084289487727090e-02,-4.820959971329362936e+00,1.104014632638354310e-01,-3.274057281213870851e+00,1.386432581796382957e-01,3.315259933154570682e+00,1.748462030566696912e+00,1.496802571354658440e+00,1.208069085695203349e+01,1.174588590584581649e+00,-3.300930983291021192e+00,-1.204731110973477515e+00
1.420207328282007686e-01,1.098499324420816083e-02,-7.947565176576123491e-01,4.774895722837506026e-05,-2.381716317101814528e+00,6.922800487582759328e-04,1.553827693995442072e+00,7.856689598442273548e-01,2.064247737471692212e-01,-1.804100015547689395e-01,-1.735745257532826571e-03,-4.740894296229664073e-01,1.227443719030276228e-02,-3.179579872299476695e-01,1.266581226046182597e-02,2.216911842551439804e+00,-1.850364699099646959e+00,-9.697086113724756595e-02,-4.819030861302600499e+00,1.099696551590692573e-01,-3.273843698846558681e+00,1.388525336893322581e-01,3.316161908804317271e+00,1.748716477986322015e+00,1.495414609214669177e+00,1.208371553916190599e+01,1.172659866542459461e+00,-3.300820818144301505e+00,-1.205068585140605997e+00
1.430208788340331660e-01,1.119255728736067400e-02,-7.949378793818110411e-01,4.596411703623941942e-05,-2.382192885596307708e+00,7.046112052524640661e-04,1.553508052254317873e+00,7.856816969860560551e-01,2.086430541973997577e-01,-1.822604175496186918e-01,-1.833756476586317907e-03,-4.789080247054634532e-01,1.238420119698952111e-02,-3.212320884886171735e-01,1.280478590466985721e-02,2.218975030637242440e+00,-1.849901065985284365e+00,-9.902536700744554721e-02,-4.816682745750839878e+00,1.095240100831795516e-01,-3.273357556086846643e+00,1.390526562997035920e-01,3.316803265913973675e+00,1.748585319587608211e+00,1.493836803284618542e+00,1.208743347173402327e+01,1.170703696302777042e+00,-3.300303743621014529e+00,-1.205310422602599241e+00
1.440210248398655635e-01,1.140234094040233973e-02,-7.951210915343528418e-01,4.408022135909640197e-05,-2.382674272145406835e+00,7.170519165936644831e-04,1.553185136222328566e+00,7.856945732203893806e-01,2.108633191612053204e-01,-1.841102920666672915e-01,-1.933829704716211574e-03,-4.837240625806980554e-01,1.249351260265090142e-02,-3.245055677360946800e-01,1.294395513887710431e-02,2.220880400271713739e+00,-1.849282017275872159e+00,-1.010942605956089702e-01,-4.813917507149175989e+00,1.090645966973274872e-01,-3.272600059098106140e+00,1.392436626957196943e-01,3.317185298339587973e+00,1.748070879636450581e+00,1.492070254209854507e+00,1.209184153706912213e+01,1.168720403157826437e+00,-3.299381650107385600e+00,-1.205457043669734274e+00
1.450211708456979609e-01,1.161434610931423410e-02,-7.953061534960661483e-01,4.209520070750113845e-05,-2.383160473983222172e+00,7.296017232400509337e-04,1.552858946657092121e+00,7.857075887382921620e-01,2.130854111271005824e-01,-1.859594700147295665e-01,-2.035979281778940719e-03,-4.885371270060931415e-01,1.260235767130228439e-02,-3.277781541817018640e-01,1.308331086388336839e-02,2.222628611375563779e+00,-1.848508247072629507e+00,-1.031774419918754793e-01,-4.810737027972708191e+00,1.085914836626740432e-01,-3.271572414043713906e+00,1.394255895623476849e-01,3.317309301631663931e+00,1.747175486232191322e+00,1.490116064969785548e+00,1.209693661791249220e+01,1.166710319525115391e+00,-3.298056426620553871e+00,-1.205508869011259643e+00
1.460213168515303861e-01,1.182857454287301706e-02,-7.954930644930122696e-01,4.000697130002749856e-05,-2.383651487928503343e+00,7.422601519461479499e-04,1.552529484586452790e+00,7.857207437217474943e-01,2.153091732436176187e-01,-1.878077969968227068e-01,-2.140219447706491300e-03,-4.933468036218211505e-01,1.271072273563022929e-02,-3.310495782410994847e-01,1.322284401717874897e-02,2.224220323869500415e+00,-1.847580449476776687e+00,-1.052748112863828162e-01,-4.807143190696534063e+00,1.081047396403803651e-01,-3.270275827087042231e+00,1.395984735845548219e-01,3.317176572999022799e+00,1.745901471212500500e+00,1.487975340843915806e+00,1.210271559734925262e+01,1.164673786871812888e+00,-3.296329960815014282e+00,-1.205466319677239939e+00
1.470214628573627835e-01,1.204502783331100682e-02,-7.956818235971808706e-01,3.781343516320869548e-05,-2.384147310386519614e+00,7.550267158315106079e-04,1.552196751307275857e+00,7.857340383436930420e-01,2.175344493193051565e-01,-1.896551193101664312e-01,-2.246564342506383871e-03,-4.981526799508048109e-01,1.281859419699249263e-02,-3.343195715362879405e-01,1.336254557294368553e-02,2.225656197674231951e+00,-1.846499318589531979e+00,-1.073862685692687502e-01,-4.803137877795748523e+00,1.076044332916074459e-01,-3.268711504391464295e+00,1.397623514473083084e-01,3.316788411272140635e+00,1.744251170056165812e+00,1.485649189377243440e+00,1.210917535879967311e+01,1.162611155637180760e+00,-3.294204138989127006e+00,-1.205329817120716962e+00
1.480216088631951810e-01,1.226370741697634624e-02,-7.958724297271831949e-01,3.551248023147454940e-05,-2.384647937350945490e+00,7.679009144494079774e-04,1.551860748384240374e+00,7.857474727680576754e-01,2.197610838227291585e-01,-1.915012839461830429e-01,-2.355028006261707628e-03,-5.029543453987164181e-01,1.292595852541799685e-02,-3.375878668956071582e-01,1.350240654204892983e-02,2.226936892710469351e+00,-1.845265548512116105e+00,-1.095117139306708287e-01,-4.798722971745454480e+00,1.070906332775165282e-01,-3.266880652120358164e+00,1.399172598355753749e-01,3.316146116865934079e+00,1.742226921783620597e+00,1.483138720345007266e+00,1.211631278601412198e+01,1.160522785152974468e+00,-3.291680846091773471e+00,-1.205099783220146881e+00
1.490217548690275784e-01,1.248461457499308591e-02,-7.960648816489467317e-01,3.310198044709205124e-05,-2.385153364405742771e+00,7.808822338555027748e-04,1.551521477648632352e+00,7.857610471497979976e-01,2.219889218824727117e-01,-1.933461385904975682e-01,-2.465624379131092433e-03,-5.077513912539788343e-01,1.303280225960687030e-02,-3.408541983537363707e-01,1.364241797205556148e-02,2.228063068898921362e+00,-1.843879833345748676e+00,-1.116510474607268905e-01,-4.793900355020748627e+00,1.065634082592685772e-01,-3.264784476437094352e+00,1.400632354343232244e-01,3.315250991742001663e+00,1.739831068855364427e+00,1.480445045716774821e+00,1.212412476306816345e+01,1.158409043561900775e+00,-3.288761965729013692e+00,-1.204776640302112067e+00
1.500219008748599758e-01,1.270775043392130890e-02,-7.962591779764092159e-01,3.057979586010329024e-05,-2.385663586727043040e+00,7.939701466765331861e-04,1.551178941197139727e+00,7.857747616349350928e-01,2.242178092871359163e-01,-1.951895316229373123e-01,-2.578367301348725733e-03,-5.125434106877639895e-01,1.313911200693041945e-02,-3.441183011516944501e-01,1.378257094721498793e-02,2.229035386160294507e+00,-1.842342867191649525e+00,-1.138041692495746215e-01,-4.788671910096723217e+00,1.060228268980246968e-01,-3.262424183505047814e+00,1.402003149285191430e-01,3.314104339370357089e+00,1.737065957068318456e+00,1.477569279619902476e+00,1.213260817435726580e+01,1.156270307734123426e+00,-3.285449380170899047e+00,-1.204360811164288947e+00
1.510220468806923733e-01,1.293311596641723640e-02,-7.964553171722138503e-01,2.794377272826510964e-05,-2.386178599085031937e+00,8.071641121789937135e-04,1.550833141390643322e+00,7.857886163605919405e-01,2.264475924853358579e-01,-1.970313121175323590e-01,-2.693270513224334771e-03,-5.173299987539946576e-01,1.324487444343113753e-02,-3.473799117368395750e-01,1.392285658846893065e-02,2.229854504415300642e+00,-1.840655344151037820e+00,-1.159709793873516526e-01,-4.783039519448482046e+00,1.054689578549460049e-01,-3.259800979487594841e+00,1.403285350031303613e-01,3.312707464690636705e+00,1.733933935450176600e+00,1.474512538302351183e+00,1.214175990459151144e+01,1.154106963181873224e+00,-3.281744970358350333e+00,-1.203852719098656987e+00
1.520221928865247707e-01,1.316071199189333164e-02,-7.966532975484025281e-01,2.519174361698796945e-05,-2.386698395845829879e+00,8.204635763378168890e-04,1.550484080853013369e+00,7.858026114550288321e-01,2.286781185857068299e-01,-1.988713298425153486e-01,-2.810347655143206110e-03,-5.221107523893430136e-01,1.335007631382270285e-02,-3.506387677628696187e-01,1.406326605344944240e-02,2.230521083584648068e+00,-1.838817958325133617e+00,-1.181513779641958084e-01,-4.777005065551119145e+00,1.049018697911935361e-01,-3.256916070548106390e+00,1.404479323431239990e-01,3.311061674072772743e+00,1.730437356151703687e+00,1.471275940094846746e+00,1.215157683879020567e+01,1.151919403972208933e+00,-3.277650615910074006e+00,-1.203252787914913524e+00
1.530223388923571681e-01,1.339053917717844717e-02,-7.968531172671105001e-01,2.232152749927501930e-05,-2.387222970973378544e+00,8.338679719050536877e-04,1.550131762469900476e+00,7.858167470376811181e-01,2.309092353569000555e-01,-2.007094352603213672e-01,-2.929612267566177389e-03,-5.268852704132310771e-01,1.345470443148997532e-02,-3.538946080898218716e-01,1.420379053647889342e-02,2.231035783589045085e+00,-1.836831403815157193e+00,-1.203452650702447196e-01,-4.770570430879732982e+00,1.043216313679283802e-01,-3.253770662849959638e+00,1.405585436334673977e-01,3.309168275277173166e+00,1.726578574337129801e+00,1.467860605372428351e+00,1.216205586227624380e+01,1.149708032637911881e+00,-3.273168195129624536e+00,-1.202561441964105970e+00
1.540224848981895656e-01,1.362259803717789583e-02,-7.970547743412611519e-01,1.933092985566081895e-05,-2.387752318031321153e+00,8.473767184785556753e-04,1.549776189387530367e+00,7.858310232191954015e-01,2.331407912275839378e-01,-2.025454795275881681e-01,-3.051077791029619107e-03,-5.316531535278316012e-01,1.355874567848902243e-02,-3.571471727840731525e-01,1.434442126856999046e-02,2.231399264349200440e+00,-1.834696374722326384e+00,-1.225525407956361973e-01,-4.763737497909422913e+00,1.037283112463116552e-01,-3.250365962556525545e+00,1.406604055591277047e-01,3.307028577414393045e+00,1.722359948072655023e+00,1.464267656515351623e+00,1.217319386067051745e+01,1.147473260086627977e+00,-3.268299585012478747e+00,-1.201779106162442989e+00
1.550226309040219630e-01,1.385688893553360841e-02,-7.972582666352598935e-01,1.621774277415145469e-05,-2.388286430184885845e+00,8.609892225706557460e-04,1.549417365011497072e+00,7.858454401014666191e-01,2.353726352864437543e-01,-2.043793144951560059e-01,-3.174757566145478428e-03,-5.364140043180665174e-01,1.366218700554706553e-02,-3.603962031183395309e-01,1.448514951742574386e-02,2.231612185785823321e+00,-1.832413565147862355e+00,-1.247731052305078303e-01,-4.756508149115283857e+00,1.031219780875044234e-01,-3.246703175831180399e+00,1.407535548050721230e-01,3.304643890904301440e+00,1.717783838213061021e+00,1.460498217869355519e+00,1.218498771988615204e+01,1.145215505508212939e+00,-3.263046661253212299e+00,-1.200906206015271316e+00
1.560227769098543604e-01,1.409341208528420118e-02,-7.974635918656880484e-01,1.297974505016171484e-05,-2.388825300202769508e+00,8.747048776768491865e-04,1.549055293005556555e+00,7.858599977776737910e-01,2.376046172821821012e-01,-2.062107927080676362e-01,-3.300664833601235377e-03,-5.411674272516078243e-01,1.376501543206253529e-02,-3.636414415716767712e-01,1.462596658743950048e-02,2.231675207819624251e+00,-1.829983669192984053e+00,-1.270068584649973742e-01,-4.748884266972415169e+00,1.025027005526677887e-01,-3.242783508837298712e+00,1.408380280562679665e-01,3.302015527434748687e+00,1.712852608286568046e+00,1.456553415705303722e+00,1.219743432612257372e+01,1.142935196280374655e+00,-3.257411298252745446e+00,-1.199943167641201125e+00
1.570229229156867579e-01,1.433216754952512662e-02,-7.976707476019981868e-01,9.614702286456114182e-06,-2.389368920459019829e+00,8.885230643444749559e-04,1.548689977290420128e+00,7.858746963323184342e-01,2.398365876235184213e-01,-2.080397674055686208e-01,-3.428812734159924526e-03,-5.459130286788776987e-01,1.386721804610503359e-02,-3.668826318294800548e-01,1.476686381969492638e-02,2.231588990371310643e+00,-1.827407380958911309e+00,-1.292537005892425706e-01,-4.740867733955917984e+00,1.018705473029627995e-01,-3.238608167738252774e+00,1.409138619976824658e-01,3.299144799919750515e+00,1.707568624377895805e+00,1.452434378178204755e+00,1.221053056585957819e+01,1.140632767872597597e+00,-3.251395369125647861e+00,-1.198890417796358410e+00
1.580230689215191830e-01,1.457315524206877037e-02,-7.978797312672073483e-01,6.120366993086123666e-06,-2.389917282934920895e+00,9.024431502413973998e-04,1.548321422042547191e+00,7.858895358412595344e-01,2.420683973791894206e-01,-2.098660925211069117e-01,-3.559214308660132390e-03,-5.506504168330484950e-01,1.396878200441537508e-02,-3.701195187834842582e-01,1.490783259196602414e-02,2.231354193361590799e+00,-1.824685394546863293e+00,-1.315135316933812026e-01,-4.732460432540881001e+00,1.012255869995505597e-01,-3.234178358697416655e+00,1.409810933142826850e-01,3.296033022457189876e+00,1.701934255009619701e+00,1.448142235285605040e+00,1.222427332585128390e+01,1.138308663748420768e+00,-3.245000745707503409e+00,-1.197748383898755931e+00
1.590232149273515805e-01,1.481637492810455523e-02,-7.980905401385922637e-01,2.494478687331371024e-06,-2.390470379220872132e+00,9.164644902246869883e-04,1.547949631692939976e+00,7.859045163717509608e-01,2.442998982779484574e-01,-2.116896226823327676e-01,-3.691882498015993958e-03,-5.553792018300414135e-01,1.406969453240551095e-02,-3.733518485317631197e-01,1.504886431871708258e-02,2.230971476711175683e+00,-1.821818404058061613e+00,-1.337862518675507206e-01,-4.723664245202409795e+00,1.005678883035921456e-01,-3.229495287878168419e+00,1.410397586910360490e-01,3.292681510286035618e+00,1.695951871021856183e+00,1.443678118825364676e+00,1.223865949311991308e+01,1.135963335266088503e+00,-3.238229298562355307e+00,-1.196517494052751207e+00
1.600233609331839779e-01,1.506182622485907271e-02,-7.983031713483829117e-01,-1.265236006363712278e-06,-2.391028200518274804e+00,9.305864264093009460e-04,1.547574610925936511e+00,7.859196379824783252e-01,2.465309427085664862e-01,-2.135102132110995865e-01,-3.826830143217190526e-03,-5.600989956685290538e-01,1.416994292415863117e-02,-3.765793683787304613e-01,1.518995045110276346e-02,2.230441500340774041e+00,-1.818807103593723662e+00,-1.360717612018890743e-01,-4.714481054415599282e+00,9.989751987624868879e-02,-3.224560161443879025e+00,1.410898948129096497e-01,3.289091579743083749e+00,1.689623845450333395e+00,1.439043162352813932e+00,1.225368595494961177e+01,1.133597241577593895e+00,-3.231082896990186804e+00,-1.195198177073574897e+00
1.610235069390163753e-01,1.530950860225620269e-02,-7.985176218844574070e-01,-5.161063256449340952e-06,-2.391590737641413167e+00,9.448082882367657247e-04,1.547196364678004255e+00,7.859349007235955087e-01,2.487613837198311972e-01,-2.153277201234628513e-01,-3.964069985328961404e-03,-5.648094122299327502e-01,1.426951454242907959e-02,-3.798018268351394111e-01,1.533108247696801651e-02,2.229764924171093288e+00,-1.815652187255070382e+00,-1.383699597865338249e-01,-4.704912742655547930e+00,9.921455037868119609e-02,-3.219374185557922097e+00,1.411315383648707733e-01,3.285264548219233749e+00,1.682952553402848661e+00,1.434238501137284016e+00,1.226934959888015797e+01,1.131210849526180118e+00,-3.223563409034472915e+00,-1.193790862511913575e+00
1.620236529448487728e-01,1.555942138357719468e-02,-7.987338885910357789e-01,-9.195301924331587633e-06,-2.392157981019337853e+00,9.591293925438581754e-04,1.546814898136532168e+00,7.859503046367611878e-01,2.509910750205474050e-01,-2.171420001296807678e-01,-4.103614665492093944e-03,-5.695100672784251250e-01,1.436839681864239895e-02,-3.830189736180826254e-01,1.547225192084812975e-02,2.228942408122843055e+00,-1.812354349143320720e+00,-1.406807477116228389e-01,-4.694961192397349770e+00,9.851904847205075755e-02,-3.213938566383672146e+00,1.411647260318866226e-01,3.281201734115315904e+00,1.675940371934278250e+00,1.429265272118066754e+00,1.228564731270042998e+01,1.128804633542288327e+00,-3.215672701489791230e+00,-1.192295980678539369e+00
1.630237989506811702e-01,1.581156374612081167e-02,-7.989519681693746378e-01,-1.337026346443356752e-05,-2.392729920697749701e+00,9.735490436312853107e-04,1.546430216738627017e+00,7.859658497551760270e-01,2.532198709795370761e-01,-2.189529106342142095e-01,-4.245476724922920934e-03,-5.742005784609272023e-01,1.446657725289531189e-02,-3.862305596509921224e-01,1.561345034396870862e-02,2.227974612116733866e+00,-1.808914283359694952e+00,-1.430040250672936497e-01,-4.684628286116106821e+00,9.781108281751847711e-02,-3.208254510084502797e+00,1.411894944989244283e-01,3.276904456797431919e+00,1.668589679919992408e+00,1.424124613859713451e+00,1.230257598444211631e+01,1.126379075538025853e+00,-3.207412639909463348e+00,-1.190713962668932036e+00
1.640239449565135677e-01,1.606593472186342367e-02,-7.991718571784618419e-01,-1.768827182425654169e-05,-2.393306546340881358e+00,9.880665333323662355e-04,1.546042326169904557e+00,7.859815361036184278e-01,2.554476266256389683e-01,-2.207603097357263566e-01,-4.389668604913332314e-03,-5.788805653071108503e-01,1.456404341395573301e-02,-3.894363370636393373e-01,1.575466934424567950e-02,2.226862196073472244e+00,-1.805332684005412913e+00,-1.453396919436840684e-01,-4.673915906286919331e+00,9.709072207624550033e-02,-3.202323222823793003e+00,1.412058804509514209e-01,3.272374036551862542e+00,1.660902857927920140e+00,1.418817666506765995e+00,1.232013250237307211e+01,1.123934664800166905e+00,-3.198785088613277594e+00,-1.189045240387912816e+00
1.650240909623459651e-01,1.632253319811914280e-02,-7.993935520357094981e-01,-2.215166334443996335e-05,-2.393887847233381994e+00,1.002681141081714728e-03,1.545651232363282945e+00,7.859973636984824985e-01,2.576741976477092688e-01,-2.225640562270832512e-01,-4.536202646830765628e-03,-5.835496492293980042e-01,1.466078293926275505e-02,-3.926360591921354004e-01,1.589590055628531048e-02,2.225605819913769157e+00,-1.801610245181693548e+00,-1.476876484309318227e-01,-4.662825935384876885e+00,9.635803490939279237e-02,-3.196145910764911058e+00,1.412139205729348312e-01,3.267611794539530656e+00,1.652882288089131846e+00,1.413345571737884665e+00,1.233831375499076088e+01,1.121471897881713753e+00,-3.189791910695214394e+00,-1.187290246574248087e+00
1.660242369681783625e-01,1.658135791819990643e-02,-7.996170490176498502e-01,-2.676278665882396348e-05,-2.394473812282198466e+00,1.017392133983918354e-03,1.545256941497778147e+00,7.860133325478135813e-01,2.598994403946210396e-01,-2.243640095953533531e-01,-4.685091092118206027e-03,-5.882074535229603329e-01,1.475678353492666621e-02,-3.958294805789308590e-01,1.603713565138416980e-02,2.224206143558331572e+00,-1.797747660989756024e+00,-1.500477946191745848e-01,-4.651360255885081507e+00,9.561308997812148491e-02,-3.189723780071233250e+00,1.412136515498418066e-01,3.262619052750014070e+00,1.644530353967231573e+00,1.407709472719367971e+00,1.235711663101558422e+01,1.118991278492067254e+00,-3.180434968031262688e+00,-1.185449414825208603e+00
1.670243829740107600e-01,1.684240748207562269e-02,-7.998423442606285017e-01,-3.152400259450904472e-05,-2.395064430018460477e+00,1.032198766882220500e-03,1.544859459997295792e+00,7.860294426513456667e-01,2.621232118752643281e-01,-2.261600300218075954e-01,-4.836346082294192342e-03,-5.928536033657190174e-01,1.485203297572893454e-02,-3.990163569728157889e-01,1.617836633752916045e-02,2.222663826927871789e+00,-1.793745625530822174e+00,-1.524200305985500270e-01,-4.639520750262631665e+00,9.485595594359275129e-02,-3.183058036906133204e+00,1.412051100666397163e-01,3.257397133955127977e+00,1.635849440426242696e+00,1.401910514058094082e+00,1.237653801938420450e+01,1.116493317385821360e+00,-3.170716121287258549e+00,-1.183523179621064569e+00
1.680245289798431574e-01,1.710568034703426402e-02,-8.000694337614991936e-01,-3.643768407191723890e-05,-2.395659688599361736e+00,1.047100282427202095e-03,1.544458794529424805e+00,7.860456940005378090e-01,2.643453697585463891e-01,-2.279519783819196066e-01,-4.989979658952809274e-03,-5.974877258183458606e-01,1.494651910512221835e-02,-4.021964453289194608e-01,1.631958435939751331e-02,2.220979529943095443e+00,-1.789604832906109166e+00,-1.548042564591959325e-01,-4.627309300992623164e+00,9.408670146696750114e-02,-3.176149887432985430e+00,1.411883328082956524e-01,3.251947361662067326e+00,1.626841933497385817e+00,1.395949841753851173e+00,1.239657480924279831e+01,1.113978532250224696e+00,-3.160637229926739789e+00,-1.181511976349490789e+00
